;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
267; Citroen C5 II  ; 2010 ; 498 000 ; 66 500 ;" Москва
"; 18 апреля; 4,6; 1.6 л; 150 л.с.; механика; бензин; АИ-95; передний; 8.6 с; Франция; 4; 5; 4779; 1860; 1451; 2815; 439; 1593; механика; 6; передний; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые; 210; 8.6; АИ-95; переднее, поперечное; 1598; турбонаддув; 150 / 110 при 6000; 240 при 1400; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 77 × 85.5
268; Citroen Berlingo II Рестайлинг  ; 2012 ; 470 000 ; 120 000 ;" Москва
"; 18 апреля;  ; 1.6 л; 120 л.с.; механика; бензин; АИ-95; передний; 12 с; Франция; 5; 5; 4380; 1810; 1801; 2728; 675/3000; 1405; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 177; 12; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
269; Citroen C-Crosser  ; 2012 ; 675 000 ; 118 483 ;" Москва
"; 18 апреля; 4,3; 2.0 л; 147 л.с.; вариатор; бензин; АИ-95; полный; 12.3 с; Франция; 5; 5, 7; 4645; 1805; 1670; 2672; 441/1686; 1570; вариатор;; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-95; переднее, поперечное; 1998; нет; 147 / 108 при 6000; 199 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
270; Citroen C4 Picasso I  ; 2008 ; 460 000 ; 241 000 ;" Екатеринбург
"; 18 апреля; 4,2; 1.6 л; 120 л.с.; механика; бензин; АИ-95; передний; 12.1 с; Франция; 5; 5; 4470; 1830; 1680; 2728; 500/1734; 1415; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 186; 12.1; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11.1; 77 × 85.5
271; Citroen C4 II  ; 2011 ; 385 000 ; 97 000 ;" Москва
"; 18 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1270; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 12.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
272; Citroen C4 II  ; 2013 ; 499 000 ; 76 000 ;" Ростов-на-Дону
"; 19 апреля; 4,4; 1.6 л; 110 л.с.; механика; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1205; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 12.5; АИ-95; переднее, поперечное; 1587; нет; 110 / 80 при 5800; 147 при 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10; 78.5 × 82
273; Citroen C4 II  ; 2013 ; 499 000 ; 67 753 ;" Москва
"; 18 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.8 с; Франция; 4; 5; 4621; 1789; 1496; 2708; 440; 1340; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.8; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
274; Citroen Berlingo II  ; 2011 ; 399 000 ; 105 000 ;" Москва
"; 18 апреля; 4,1; 1.6 л; 90 л.с.; механика; бензин; АИ-95; передний; 15.3 с; Франция; 5; 5; 4380; 1810; 1862; 2728; 675/3000; 1397; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 160; 15.3; АИ-95; переднее, поперечное; 1587; нет; 90 / 66 при 6000; 132 при 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 10; 79.8 × 78.3
275; Citroen C4 II  ; 2014 ; 520 000 ; 46 976 ;" Екатеринбург
"; 18 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.8 с; Франция; 4; 5; 4621; 1789; 1496; 2708; 440; 1340; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.8; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
276; Citroen C3 II  ; 2010 ; 305 000 ; 84 000 ;" Екатеринбург
"; 18 апреля; 4,1; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 10.9 с; Франция; 5; 5; 3941; 1728; 1538; 2466; 300/1000; 1135; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.9; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 
277; Citroen C4 I  ; 2006 ; 189 000 ; 143 019 ;" Нижний Новгород
"; 18 апреля; 4,3; 1.6 л; 109 л.с.; автомат; бензин; АИ-95; передний; 13.1 с; Франция; 3; 5; 4274; 1769; 1458; 2608; 348/1034; 1275; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 188; 13.1; АИ-95; переднее, поперечное; 1587; нет; 109 / 80 при 5800; 147 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 78.5 × 82
278; Citroen C4 II  ; 2012 ; 440 000 ; 67 135 ;" Москва
"; 18 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1270; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 12.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
279; Citroen C3 Picasso I Рестайлинг  ; 2013 ; 525 000 ; 80 312 ;" Владимир
"; 18 апреля; 4,6; 1.6 л; 115 л.с.; робот; бензин; АИ-95; передний; 12.7 с; Франция; 5; 5; 4101; 1730; 1631; 2540; 385/1506; 1290; робот; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 12.7; АИ-95; переднее, поперечное; 1598; нет; 115 / 84 при 5200; 160 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 77 × 85.8
280; Citroen C4 II  ; 2011 ; 385 000 ; 102 990 ;" Москва
"; 18 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1270; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 12.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
281; Citroen C5 II  ; 2009 ; 499 000 ; 154 932 ;" Москва
"; 18 апреля; 4,6; 2.0 л; 143 л.с.; автомат; бензин; АИ-95; передний; 11.7 с; Франция; 4; 5; 4779; 1860; 1451; 2815; 439; 1583; автомат; 4; передний; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые; 205; 11.7; АИ-95; переднее, поперечное; 1997; нет; 143 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.8; 85 × 88
282; Citroen C4 II  ; 2013 ; 455 000 ; 62 000 ;" Москва
"; 18 апреля; 4,4; 1.6 л; 115 л.с.; механика; бензин; АИ-95; передний; 10.9 с; Франция; 4; 5; 4621; 1789; 1496; 2708; 440; 1330; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 189; 10.9; АИ-95; переднее, поперечное; 1587; нет; 115 / 85 при 6050; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 78.5 × 82
283; Citroen C5 II  ; 2008 ; 435 000 ; 196 000 ;" Москва
"; 18 апреля; 4,6; 2.0 л; 140 л.с.; автомат; бензин; АИ-95; передний; 13.4 с; Франция; 5; 5; 4829; 1860; 1479; 2815; 505/1462; 1694; автомат; 4; передний; независимая, гидропневмоэлемент; независимая, гидропневмоэлемент; дисковые вентилируемые; дисковые; 202; 13.4; АИ-95;; 1997; нет; 140 / 104 при 6000; 200 при —; рядное; 4; 4; непосредственный впрыск (прямой); 10.8; 85 × 88
284; Citroen C4 I Рестайлинг  ; 2008 ; 219 990 ; 113 564 ;" Казань
"; 17 апреля; 4,0; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 11.9 с; Франция; 5; 5; 4260; 1773; 1458; 2608; 352/1023; 1273; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 187; 11.9; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 3900 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11.1; 77 × 85.5
285; Citroen Berlingo II  ; 2010 ; 350 000 ; 132 000 ;" Краснодар
"; 23 апреля; 4,1; 1.6 л; 90 л.с.; механика; бензин; АИ-95; передний; 15.3 с; Франция; 5; 5; 4380; 1810; 1862; 2728; 675/3000; 1397; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 160; 15.3; АИ-95; переднее, поперечное; 1587; нет; 90 / 66 при 6000; 132 при 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 10; 79.8 × 78.3
286; Citroen C4 I  ; 2006 ; 280 000 ; 154 000 ;" Москва
"; 20 февраля; 4,3; 1.6 л; 109 л.с.; автомат; бензин; АИ-95; передний; 13.1 с; Франция; 3; 5; 4274; 1769; 1458; 2608; 348/1034; 1275; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 188; 13.1; АИ-95; переднее, поперечное; 1587; нет; 109 / 80 при 5800; 147 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 78.5 × 82
287; Citroen C4 I Рестайлинг  ; 2009 ; 359 000 ; 36 106 ;" Москва
"; 17 апреля; 4,0; 1.6 л; 109 л.с.; автомат; бензин; АИ-95; передний; 14.2 с; Франция; 5; 5; 4260; 1773; 1458; 2608; 352/1023; 1200; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 188; 14.2; АИ-95;; 1587; нет; 109 / 80 при 5750; 147 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 78.5 × 82
288; Citroen C4 I  ; 2006 ; 121 900 ; 112 850 ;" Санкт-Петербург
"; 17 апреля; 4,3; 1.6 л; 109 л.с.; автомат; бензин; АИ-95; передний; 13.1 с; Франция; 3; 5; 4274; 1769; 1458; 2608; 348/1034; 1275; автомат; 4; передний; независимая, пружинная; зависимая, пружинная; дисковые; дисковые; 188; 13.1; АИ-95; переднее, поперечное; 1587; нет; 109 / 80 при 5800; 147 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.6; 78.5 × 82
289; Citroen C4 Picasso I Grand  ; 2012 ; 650 000 ; 130 000 ;" Екатеринбург
"; 23 апреля; 4,2; 1.6 л; 150 л.с.; робот; бензин; АИ-95; передний; 9.8 с; Франция; 5; 7; 4590; 1830; 1680; 2728; 576/1951; 1517; робот; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 204; 9.8; АИ-95; переднее, поперечное; 1598; турбонаддув; 150 / 115 при 6000; 240 при 1400 – 4000; рядное; 4; 4; непосредственный впрыск (прямой); 10.5; 
290; Citroen C4 Aircross  ; 2012 ; 747 000 ; 85 000 ;" Казань
"; 17 апреля; 4,2; 2.0 л; 150 л.с.; вариатор; бензин; АИ-95; полный; 10.9 с; Франция; 5; 5; 4341; 1799; 1625; 2670; 416; 1535; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 188; 10.9; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 197 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
291; Citroen Jumpy II Рестайлинг  ; 2016 ; 1 825 000 ; 2 176 ;" Кемерово
"; 16 апреля;  ; 2.0 л; 163 л.с.; автомат; дизель; ДТ; передний; 11.9 с; Франция; 5; 9; 4813; 1895; 1942; 3122; 553/2523; 2013; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 11.9; ДТ; переднее, поперечное; 1997; турбонаддув; 163 / 120 при 3750; 340 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива);; 85 × 88
292; Citroen C-Crosser  ; 2008 ; 603 800 ; 188 751 ;" Самара
"; 17 апреля; 4,3; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.4 с; Франция; 5; 5, 7; 4645; 1805; 1670; 2672; 441/1686; 1680; вариатор;; полный; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.4; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
293; Citroen C4 II  ; 2013 ; 485 000 ; 165 778 ;" Волгодонск
"; 17 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1270; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 12.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
294; Citroen C4 Picasso I  ; 2007 ; 330 000 ; 224 462 ;" Тула
"; 17 апреля; 4,2; 2.0 л; 143 л.с.; автомат; бензин; АИ-95; передний; 12 с; Франция; 5; 5; 4470; 1830; 1680; 2728; 500/1734; 1552; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 12; АИ-95; переднее, поперечное; 1997; нет; 143 / 103 при 6000; 200 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.8; 85 × 88
295; Citroen C4 I Рестайлинг  ; 2008 ; 275 000 ; 121 000 ;" Москва
"; 17 апреля; NaN; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 11.9 с; Франция; 5; 5; 4260; 1773; 1458; 2608; 352/1023; 1273; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 187; 11.9; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 3900 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11.1; 77 × 85.5
296; Citroen C4 II  ; 2013 ; 499 000 ; 138 113 ;" Орёл
"; 17 апреля; 4,4; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 12.5 с; Франция; 5; 5; 4329; 1789; 1502; 2608; 408; 1270; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 188; 12.5; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 4250; рядное; 4; 4; непосредственный впрыск (прямой); 11; 77 × 85.8
297; Citroen C4 I Рестайлинг  ; 2009 ; 269 900 ; 96 978 ;" Ковылкино
"; 17 апреля; 4,0; 1.6 л; 120 л.с.; автомат; бензин; АИ-95; передний; 11.9 с; Франция; 5; 5; 4260; 1773; 1458; 2608; 352/1023; 1273; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; дисковые; 187; 11.9; АИ-95; переднее, поперечное; 1598; нет; 120 / 88 при 6000; 160 при 3900 – 4500; рядное; 4; 4; непосредственный впрыск (прямой); 11.1; 77 × 85.5
