;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1; Rolls-Royce Ghost I  ; 2013 ;8 100 000 ; 30 000 ;" Калуга
"; 31 марта;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
2; Rolls-Royce Ghost I Рестайлинг (Series II) Extended Wheelbase  ; 2018 ; 29 600 000 ; Нов;" Кострома
"; 20 марта;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 5 с; Великобритания; 4; 5; 5569; 1948; 1550; 3465; 490; 2450; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 820 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
3; Rolls-Royce Phantom VIII  ; 2018 ; 50 260 000 ; Нов;" Москва
"; 17 ноября 2017; 4,6; 6.8 л; 571 л.с.; автомат; бензин; АИ-98; задний; 5.3 с; Великобритания; 4; 5; 5762; 2018; 1646; 3552; ; 2625; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; АИ-98; переднее, продольное; 6749; турбонаддув; 571 / 420 при —; 900 при —; V-образное; 12; 4; непосредственный впрыск (прямой);; 
4; Rolls-Royce Wraith  ; 2014 ; 13 500 000 ; 14 710 ;" Химки
"; 23 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
5; Rolls-Royce Dawn  ; 2016 ; 18 500 000 ; 5 949 ;" Семенов
"; 14 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-98; задний; 4.9 с; Великобритания; 2; 4; 5285; 1947; 1502; 3112; 244/295; 2560; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-98; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 
6; Rolls-Royce Ghost I Рестайлинг (Series II)  ; 2016 ; 16 500 000 ; 17 127 ;" Пушкино
"; 14 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 820 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
7; Rolls-Royce Ghost I Extended Wheelbase  ; 2013 ; 9 900 000 ; 36 000 ;" Москва
"; 16 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 5 с; Великобритания; 4; 4, 5; 5569; 1948; 1550; 3465; 490; 2420; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
8; Rolls-Royce Phantom VII  ; 2004 ; 6 549 000 ; 49 900 ;" Москва
"; 10 апреля;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Великобритания; 4; 5; 5840; 1990; 1638; 3570; 460; 2480; автомат; 6; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 240; 5.9; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 84.6 × 92
9; Rolls-Royce Wraith  ; 2017 ; 24 500 000 ; Нов;" Москва
"; 18 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
10; Rolls-Royce Wraith  ; 2015 ; 13 800 000 ; 4 000 ;" Москва
"; 10 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
11; Rolls-Royce Phantom VII  ; 2012 ; 12 900 000 ; 3 700 ;" Нижний Новгород
"; 6 апреля;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1598; 3320; 395; 2590; автомат; 6; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 84.6 × 92
12; Rolls-Royce Ghost I Рестайлинг (Series II)  ; 2015 ; 15 200 000 ; 3 525 ;" Тольятти
"; 6 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
13; Rolls-Royce Wraith  ; 2014 ; 11 900 000 ; 17 785 ;" Челябинск
"; 10 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
14; Rolls-Royce Silver Cloud III  ; 1965 ; 5 699 000 ; 40 268 ;" Воронеж
"; 11 апреля;  ; 6.2 л; 223 л.с.; автомат; бензин;; задний;; Великобритания; 4; 5; 5372; 1880; 1626; 3124; ;; автомат; 4; задний; независимая, пружинная; зависимая, рессорная; барабанные; барабанные;;;;; 6223; нет; 223 / 164 при —;; V-образное; 8; 2; карбюратор; 9; 104.1 × 91.4
15; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2015 ; 19 950 000 ; 6 170 ;" Саратов
"; 9 апреля;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1598; 3320; 395; 2580; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
16; Rolls-Royce Dawn  ; 2018 ; 28 000 000 ; Нов;" Ярославль
"; 11 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-98; задний; 4.9 с; Великобритания; 2; 4; 5285; 1947; 1502; 3112; 244/295; 2560; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-98; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 
17; Rolls-Royce Wraith  ; 2018 ; 26 500 000 ; Нов;" Пермь
"; 11 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
18; Rolls-Royce Wraith  ; 2018 ; 31 500 000 ; Нов;" Азнакаево
"; 9 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
19; Rolls-Royce Dawn  ; 2017 ; 21 000 000 ; Нов;" Азнакаево
"; 6 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-98; задний; 4.9 с; Великобритания; 2; 4; 5285; 1947; 1502; 3112; 244/295; 2560; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-98; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 
20; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2016 ; 110 000 000 ; 1 ;" Азнакаево
"; 28 марта;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1566; 3320; 315; 2630; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 240; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
21; Rolls-Royce Wraith  ; 2014 ; 13 600 000 ; 14 800 ;" Екатеринбург
"; 15 марта;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
22; Rolls-Royce Wraith  ; 2015 ; 15 500 000 ; 2 442 ;" Москва
"; 23 октября 2017;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
23; Rolls-Royce Wraith Black Badge  ; 2017 ; 20 500 000 ; 1 200 ;" Москва
"; 5 октября 2017;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.5 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.5; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 870 при 1700 – 4500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
24; Rolls-Royce Ghost I Рестайлинг (Series II)  ; 2017 ; 24 000 000 ; Нов;" Москва
"; 2 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 820 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
25; Rolls-Royce Wraith  ; 2017 ; 25 000 000 ; Нов;" Старый Оскол
"; 2 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
26; Rolls-Royce Wraith  ; 2018 ; 32 000 000 ; Нов;" Тверь
"; 2 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
27; Rolls-Royce Dawn  ; 2018 ; 29 000 000 ; Нов;" Калуга
"; 2 апреля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-98; задний; 4.9 с; Великобритания; 2; 4; 5285; 1947; 1502; 3112; 244/295; 2560; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-98; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 
28; Rolls-Royce Phantom VIII  ; 2017 ; 45 000 000 ; Нов;" Тверь
"; 2 апреля; 4,6; 6.8 л; 571 л.с.; автомат; бензин; АИ-98; задний; 5.3 с; Великобритания; 4; 5; 5762; 2018; 1646; 3552; ; 2625; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.3; АИ-98; переднее, продольное; 6749; турбонаддув; 571 / 420 при —; 900 при —; V-образное; 12; 4; непосредственный впрыск (прямой);; 
29; Rolls-Royce Phantom VIII Extended Wheelbase  ; 2017 ; 51 000 000 ; Нов;" Белебей
"; 2 апреля; 4,6; 6.8 л; 571 л.с.; автомат; бензин; АИ-98; задний; 5.4 с; Великобритания; 4; 4; 5962; 2018; 1646; 3752; ;; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.4; АИ-98; переднее, продольное; 6749; турбонаддув; 571 / 420 при —; 900 при —; V-образное; 12; 4; непосредственный впрыск (прямой);; 
30; Rolls-Royce Wraith  ; 2017 ; 25 500 000 ; Нов;" Белебей
"; 2 апреля;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
31; Rolls-Royce Ghost I Рестайлинг (Series II)  ; 2014 ; 12 950 000 ; 288 ;" Белебей
"; 14 февраля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
32; Rolls-Royce Ghost I  ; 2012 ; 13 588 410 ; 2 500 ;" Нижний Новгород
"; 11 декабря 2017;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
33; Rolls-Royce Phantom VII  ; 2007 ; 11 400 000 ; 10 000 ;" Нижний Новгород
"; 3 декабря 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5609; 1987; 1581; 3320; 315; 2620; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 240; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
34; Rolls-Royce Phantom VII  ; 2003 ; 6 699 999 ; 57 000 ;" Екатеринбург
"; 5 апреля;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Великобритания; 4; 5; 5840; 1990; 1638; 3570; 460; 2480; автомат; 6; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 240; 5.9; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 84.6 × 92
35; Rolls-Royce Phantom VII  ; 2007 ; 7 990 000 ; 28 000 ;" Санкт-Петербург
"; 21 декабря 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Великобритания; 4; 5; 5840; 1990; 1638; 3570; 460; 2480; автомат; 6; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 240; 5.9; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 84.6 × 92
36; Rolls-Royce Phantom VII Long  ; 2007 ; 9 990 000 ; 60 000 ;" Москва
"; 14 декабря 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Великобритания; 4; 5; 6090; 1990; 1640; 3820; 460; 2550; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 240; 5.9; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
37; Rolls-Royce Phantom VII  ; 2008 ; 9 500 000 ; 26 000 ;" Кратово
"; 18 декабря 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1598; 3320; 395; 2590; автомат; 6; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; распределенный впрыск (многоточечный); 11; 84.6 × 92
38; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2013 ; 19 500 000 ; 65 100 ;" Ростов-на-Дону
"; 14 сентября 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.9 с; Великобритания; 4; 5; 5842; 1990; 1638; 3570; 460; 2560; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 240; 5.9; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
39; Rolls-Royce Wraith  ; 2014 ; 12 500 000 ; 10 000 ;" Ростов-на-Дону
"; 15 мая 2017;  ; 6.6 л; 632 л.с.; автомат; бензин; АИ-95; задний; 4.6 с; Великобритания; 2; 4; 5269; 1947; 1507; 3112; 470; 2360; автомат; 8; задний; независимая, пневмоэлемент;; дисковые вентилируемые; дисковые вентилируемые; 250; 4.6; АИ-95; переднее, продольное; 6592; турбонаддув; 632 / 465 при 5600; 800 при 1500 – 5500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
40; Rolls-Royce Ghost I Рестайлинг (Series II)  ; 2015 ; 16 980 000 ; 9 ;" Ростов-на-Дону
"; 24 февраля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
41; Rolls-Royce Ghost I  ; 2011 ; 7 240 000 ; 72 000 ;" Пермь
"; 25 января;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
42; Rolls-Royce Ghost I  ; 2011 ; 6 950 000 ; 60 000 ;" Ростов-на-Дону
"; 21 декабря 2017;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
43; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2014 ; 52 500 000 ; 2 460 ;" Нижний Новгород
"; 22 ноября 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1598; 3320; 395; 2580; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
44; Rolls-Royce Ghost I  ; 2012 ; 10 700 000 ; 4 861 ;" Нижний Новгород
"; 21 июля 2017;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
45; Rolls-Royce Ghost I Extended Wheelbase  ; 2013 ; 10 900 000 ; 41 488 ;" Калуга
"; 13 июля 2017;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 5 с; Великобритания; 4; 4, 5; 5569; 1948; 1550; 3465; 490; 2420; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
46; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2013 ; 26 500 000 ; 6 568 ;" Москва
"; 8 февраля 2017;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1598; 3320; 395; 2580; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
47; Rolls-Royce Phantom VII Рестайлинг (Series II)  ; 2014 ; 52 500 000 ; 2 468 ;" Тула
"; 10 января;  ; 6.8 л; 460 л.с.; автомат; бензин; АИ-98; задний; 5.8 с; Великобритания; 2; 4; 5612; 1987; 1566; 3320; 315; 2630; автомат; 6; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 240; 5.8; АИ-98; переднее, продольное; 6749; нет; 460 / 338 при 5350; 720 при 3500; V-образное; 12; 4; непосредственный впрыск (прямой); 11; 84.6 × 92
48; Rolls-Royce Phantom V  ; 1965 ; 15 441 375 ; 61 000 ;" Пятигорск
"; 15 ноября 2017;  ; 6.2 л; 182 л.с.; автомат; бензин; АИ-95; задний;; Великобритания; 4; 5, 7; 6045; 2007; 1753; 3683; ; 2591; автомат; 4; задний; независимая, пружинная; зависимая, рессорная; барабанные; барабанные; 163;; АИ-95; переднее, продольное; 6203; нет; 182 / 134 при —;; V-образное; 8; 2; карбюратор;; 104.1 × 91.4
49; Rolls-Royce Ghost I  ; 2010 ; 7 150 000 ; 51 500 ;" Смоленск
"; 5 февраля;  ; 6.6 л; 570 л.с.; автомат; бензин; АИ-95; задний; 4.9 с; Великобритания; 4; 5; 5399; 1948; 1550; 3295; 490; 2360; автомат; 8; задний; независимая, пневмоэлемент; независимая, пневмоэлемент; дисковые вентилируемые; дисковые вентилируемые; 250; 4.9; АИ-95; переднее, продольное; 6592; турбонаддув; 570 / 420 при 5250; 780 при 1500; V-образное; 12; 4; непосредственный впрыск (прямой); 10; 89 × 88.3
