;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
244; Daewoo Matiz I Рестайлинг  ; 2012 ; 129 000 ; 80 000 ;" Магнитогорск
"; 16 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
245; Daewoo Matiz I Рестайлинг  ; 2008 ; 65 000 ; 80 000 ;" Казань
"; 16 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
246; Daewoo Matiz I Рестайлинг  ; 2012 ; 158 000 ; 36 000 ;" Кострома
"; 16 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
247; Daewoo Nexia I Рестайлинг  ; 2012 ; 180 000 ; 119 000 ;" Ярославль
"; 16 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
248; Daewoo Matiz I Рестайлинг  ; 2006 ; 110 000 ; 100 000 ;" Казань
"; 23 апреля; 3,6; 0.8 л; 52 л.с.; автомат; бензин; АИ-92; передний; 14.8 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 795; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 14.8; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 6000; 73 при 4400; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
249; Daewoo Nexia I  ; 2007 ; 100 000 ; 105 000 ;" Воронеж
"; 15 апреля; 3,3; 1.5 л; 75 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 75 / 55 при 5400; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
250; Daewoo Nexia I  ; 2004 ; 70 000 ; 230 000 ;" Нижний Новгород
"; 23 апреля; 3,3; 1.5 л; 75 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 75 / 55 при 5400; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
251; Daewoo Matiz I Рестайлинг  ; 2013 ; 169 000 ; 37 228 ;" Казань
"; 16 апреля; 3,6; 1.0 л; 64 л.с.; механика; бензин; АИ-92; передний; 15.2 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 145; 15.2; АИ-92; переднее, поперечное; 995; нет; 64 / 47 при 5400; 87 при 4200; рядное; 4; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
252; Daewoo Matiz I Рестайлинг  ; 2009 ; 130 000 ; 78 000 ;" Омск
"; 23 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
253; Daewoo Nexia I Рестайлинг  ; 2011 ; 169 000 ; 91 280 ;" Челябинск
"; 16 апреля; 3,4; 1.5 л; 80 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 80 / 59 при 5600; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
254; Daewoo Matiz I Рестайлинг  ; 2010 ; 111 000 ; 122 189 ;" Металлплощадка
"; 16 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
255; Daewoo Nexia I Рестайлинг  ; 2012 ; 175 000 ; 120 000 ;" Казань
"; 16 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
256; Daewoo Nubira I  ; 1998 ; 139 000 ; 163 000 ;" Екатеринбург
"; 22 апреля; 4,4; 1.6 л; 106 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 5; 5; 4467; 1700; 1425; 2570; ; 1189; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 106 / 78 при 5800; 145 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 79 × 81.5
257; Daewoo Nexia I  ; 2007 ; 89 300 ; 89 650 ;" Ростов-на-Дону
"; 16 апреля; 3,3; 1.5 л; 85 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1498; нет; 85 / 63 при 5600; 130 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 76.5 × 81.5
258; Daewoo Nexia I Рестайлинг  ; 2012 ; 125 000 ; 109 000 ;" Тула
"; 16 апреля; 3,4; 1.5 л; 80 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 80 / 59 при 5600; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
259; Daewoo Matiz I Рестайлинг  ; 2011 ; 135 000 ; 23 610 ;" Ессентуки
"; 23 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
260; Daewoo Nexia I Рестайлинг  ; 2011 ; 169 000 ; 115 000 ;" Тула
"; 15 апреля; 3,4; 1.5 л; 80 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 80 / 59 при 5600; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
261; Daewoo Matiz I Рестайлинг  ; 2011 ; 129 890 ; 92 691 ;" Вологда
"; 7 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
262; Daewoo Nexia I  ; 2007 ; 115 000 ; 99 093 ;" Альметьевск
"; 16 апреля; 3,3; 1.5 л; 85 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1498; нет; 85 / 63 при 5600; 130 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 76.5 × 81.5
263; Daewoo Nexia I Рестайлинг  ; 2008 ; 125 000 ; 167 569 ;" Санкт-Петербург
"; 16 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
264; Daewoo Matiz I Рестайлинг  ; 2007 ; 205 000 ; 53 212 ;" Липецк
"; 15 апреля; 3,6; 0.8 л; 52 л.с.; автомат; бензин; АИ-92; передний; 14.8 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 795; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 14.8; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 6000; 73 при 4400; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
265; Daewoo Matiz I Рестайлинг  ; 2004 ; 110 000 ; 170 000 ;" Заводоуковск
"; 23 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
266; Daewoo Nexia I Рестайлинг  ; 2012 ; 150 000 ; 160 000 ;" Воронеж
"; 23 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
267; Daewoo Nexia I Рестайлинг  ; 2012 ; 210 000 ; 96 700 ;" Майский
"; 23 апреля; 3,4; 1.5 л; 80 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 80 / 59 при 5600; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
268; Daewoo Nexia I  ; 2008 ; 90 000 ; 140 000 ;" Челябинск
"; 23 апреля; 3,3; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
269; Daewoo Matiz I Рестайлинг  ; 2011 ; 130 000 ; 57 000 ;" Нижнекамск
"; 23 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
270; Daewoo Matiz I Рестайлинг  ; 2012 ; 109 500 ; 127 000 ;" Воронеж
"; 16 апреля; 3,6; 0.8 л; 52 л.с.; механика; бензин; АИ-92; передний; 17 с; Южная Корея; 5; 5; 3497; 1495; 1485; 2340; 155/480; 770; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 144; 17; АИ-92; переднее, поперечное; 796; нет; 52 / 38 при 5900; 69 при 4600; рядное; 3; 2; распределенный впрыск (многоточечный); 9.3; 68.5 × 72
271; Daewoo Nexia I Рестайлинг  ; 2009 ; 169 000 ; 177 268 ;" Нижний Новгород
"; 15 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
272; Daewoo Nexia I  ; 2007 ; 90 000 ; 140 000 ;" Волгоград
"; 23 апреля; 3,3; 1.5 л; 85 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1498; нет; 85 / 63 при 5600; 130 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 76.5 × 81.5
273; Daewoo Nexia I Рестайлинг  ; 2011 ; 170 000 ; 107 000 ;" Волгоград
"; 23 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
274; Daewoo Nexia I Рестайлинг  ; 2012 ; 220 000 ; 80 000 ;" Астрахань
"; 23 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
275; Daewoo Nexia I  ; 2006 ; 80 000 ; 126 000 ;" Калуга
"; 23 апреля; 3,3; 1.5 л; 75 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 75 / 55 при 5400; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
276; Daewoo Nexia I  ; 2006 ; 87 000 ; 116 000 ;" Москва
"; 16 апреля; 3,3; 1.5 л; 85 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1498; нет; 85 / 63 при 5600; 130 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 76.5 × 81.5
277; Daewoo Gentra II  ; 2014 ; 418 000 ; 61 000 ;" Владимир
"; 22 апреля; 3,9; 1.5 л; 107 л.с.; автомат; бензин; АИ-95; передний; 11.9 с; Южная Корея; 4; 5; 4515; 1725; 1445; 2600; 405/1225; 1300; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 164; 11.9; АИ-95; переднее, поперечное; 1485; нет; 107 / 79 при 5800; 141 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 74.71 × 84.7
278; Daewoo Nexia I Рестайлинг  ; 2008 ; 90 000 ; 109 428 ;" Набережные Челны
"; 21 апреля; 3,4; 1.5 л; 80 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 80 / 59 при 5600; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
279; Daewoo Nexia I  ; 2007 ; 120 000 ; 99 000 ;" Калуга
"; 15 апреля; 3,3; 1.5 л; 85 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1498; нет; 85 / 63 при 5600; 130 при 4500; рядное; 4; 2; распределенный впрыск (многоточечный); 9.2; 76.5 × 81.5
280; Daewoo Nexia I  ; 2008 ; 135 000 ; 112 000 ;" Нижний Новгород
"; 14 апреля; 3,3; 1.5 л; 75 л.с.; механика; бензин; АИ-92; передний; 12.5 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 969; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 175; 12.5; АИ-92; переднее, поперечное; 1498; нет; 75 / 55 при 5400; 123 при 3200; рядное; 4; 2; распределенный впрыск (многоточечный); 8.6; 76.5 × 81.5
281; Daewoo Gentra II  ; 2014 ; 369 990 ; 95 000 ;" Краснодар
"; 15 апреля; 3,9; 1.5 л; 107 л.с.; автомат; бензин; АИ-95; передний; 11.9 с; Южная Корея; 4; 5; 4515; 1725; 1445; 2600; 405/1225; 1300; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 164; 11.9; АИ-95; переднее, поперечное; 1485; нет; 107 / 79 при 5800; 141 при 3800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.2; 74.71 × 84.7
282; Daewoo Nexia I Рестайлинг  ; 2008 ; 120 000 ; 178 000 ;" Петрозаводск
"; 21 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
283; Daewoo Nexia I Рестайлинг  ; 2011 ;156 000 ; 76 000 ;" Тюмень
"; 23 апреля; 3,4; 1.6 л; 109 л.с.; механика; бензин; АИ-92; передний; 11 с; Южная Корея; 4; 5; 4482; 1662; 1393; 2520; 530; 1025; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные; 185; 11; АИ-92; переднее, поперечное; 1598; нет; 109 / 80 при 5800; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.2; 79 × 81.5
