;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
247; Mitsubishi Pajero Sport III  ; 2016 ; 2 100 000 ; 10 000 ;" Екатеринбург
"; 21 апреля;  ; 3.0 л; 209 л.с.; автомат; бензин; АИ-95; полный; 11.7 с; Япония; 5; 5; 4785; 1815; 1800; 2800; 430/2500; 2050; автомат; 8; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые;; 182; 11.7; АИ-95; переднее, продольное; 2998; нет; 209 / 154 при 6000; 279 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
248; Mitsubishi ASX I  ; 2012 ; 670 000 ; 130 600 ;" Краснодар
"; 11 марта; 4,1; 1.8 л; 140 л.с.; вариатор; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4295; 1770; 1625; 2670; 415; 1390; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 13.1; АИ-95; переднее, поперечное; 1798; нет; 140 / 103 при 6000; 177 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 74
249; Mitsubishi Outlander II Рестайлинг  ; 2010 ; 695 000 ; 175 000 ;" Екатеринбург
"; 22 апреля; 4,5; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5; 4665; 1800; 1680; 2670; 541/1691; 1598; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.6 × 82.9
250; Mitsubishi Pajero Sport II Рестайлинг  ; 2013 ; 1 300 000 ; 71 000 ;" Ростов-на-Дону
"; 23 апреля; 4,2; 3.0 л; 222 л.с.; автомат; бензин; АИ-95; полный; 11.3 с; Япония; 5; 5; 4695; 1815; 1800; 2800; 714/1813; 1950; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 179; 11.3; АИ-95; переднее, поперечное; 2998; нет; 222 / 163 при 6250; 281 при 4000; рядное; 6; 4; распределенный впрыск (многоточечный);; 
251; Mitsubishi Outlander I  ; 2006 ; 470 000 ; 182 000 ;" Москва
"; 22 апреля; 4,0; 2.0 л; 136 л.с.; механика; бензин; АИ-95; полный; 11.4 с; Япония; 5; 5; 4545; 1750; 1620; 2625; 420/1100; 1475; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 11.4; АИ-95; переднее, поперечное; 1997; нет; 136 / 100 при 4000; 176 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 85 × 88
252; Mitsubishi Outlander II  ; 2008 ; 640 000 ; 185 000 ;" Ульяновск
"; 23 апреля; 4,3; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5; 4640; 1800; 1720; 2670; 541/1691; 1650; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.6 × 82.9
253; Mitsubishi L200 IV  ; 2012 ; 960 000 ; 132 000 ;" Санкт-Петербург
"; 23 апреля; 4,4; 2.5 л; 136 л.с.; автомат; дизель; ДТ; полный; 17.8 с; Япония; 4; 5; 5000; 1800; 1780; 3000; 1526; 1880; автомат; 4; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 165; 17.8; ДТ; переднее, продольное; 2477; турбонаддув; 136 / 100 при 4000; 314 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 17.5; 91 × 95
254; Mitsubishi Outlander III Рестайлинг  ; 2014 ; 957 000 ; 87 000 ;" Уфа
"; 22 апреля;  ; 2.0 л; 146 л.с.; вариатор; бензин; АИ-92; полный; 12 с; Япония; 5; 5; 4655; 1800; 1680; 2670; 591/1754; 1480; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 185; 12; АИ-92; переднее, поперечное; 1998; нет; 146 / 107 при 6000; 196 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный);; 86 × 86
255; Mitsubishi Lancer VII  ; 1997 ; 135 000 ; 285 000 ;" Екатеринбург
"; 23 апреля; 4,1; 1.3 л; 88 л.с.; механика; бензин; АИ-92; передний;; Япония; 4; 5; 4295; 1690; 1395; 2500; 420; 940; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые; барабанные;;; АИ-92; переднее, поперечное; 1298; нет; 88 / 65 при 6000; 107 при 3000; рядное; 4; 3; распределенный впрыск (многоточечный); 9.5; 71 × 82
256; Mitsubishi Pajero IV  ; 2006 ; 787 000 ; 170 000 ;" Екатеринбург
"; 22 апреля; 4,4; 3.8 л; 250 л.с.; автомат; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5, 7; 4900; 1875; 1900; 2780; 663/1790; 2220; автомат; 5; полный; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 200; 10.8; АИ-95; переднее, продольное; 3828; нет; 250 / 184 при 6000; 329 при 2750; V-образное; 6; 4; распределенный впрыск (многоточечный); 9.8; 95 × 90
257; Mitsubishi Outlander II Рестайлинг  ; 2011 ; 786 000 ; 153 000 ;" Уфа
"; 23 апреля; 4,5; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5; 4665; 1800; 1680; 2670; 541/1691; 1598; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.6 × 82.9
258; Mitsubishi Lancer X Рестайлинг  ; 2011 ; 483 000 ; 43 188 ;" Нижний Новгород
"; 22 апреля; 4,5; 1.6 л; 117 л.с.; автомат; бензин; АИ-95; передний; 14.1 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1285; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 14.1; АИ-95; переднее, поперечное; 1590; нет; 117 / 86 при 6100; 154 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 75 × 90
259; Mitsubishi Lancer IX  ; 2003 ; 200 000 ; 239 500 ;" Воронеж
"; 23 апреля; 4,2; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 4; 5; 4480; 1695; 1445; 2600; 430; 1185; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 11.8; АИ-95; переднее, поперечное; 1584; нет; 98 / 72 при 5000; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 87.3
260; Mitsubishi Outlander I  ; 2007 ; 455 100 ; 111 016 ;" Москва
"; 22 апреля; 4,0; 2.0 л; 136 л.с.; механика; бензин; АИ-95; полный; 11.4 с; Япония; 5; 5; 4545; 1750; 1620; 2625; 420/1100; 1475; механика; 5; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 192; 11.4; АИ-95; переднее, поперечное; 1997; нет; 136 / 100 при 4000; 176 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 85 × 88
261; Mitsubishi Pajero Sport II  ; 2011 ; 1 149 000 ; 65 000 ;" Уфа
"; 22 апреля; 4,2; 2.5 л; 178 л.с.; автомат; дизель; ДТ; полный; 12.4 с; Япония; 5; 5; 4695; 1815; 1800; 2800; ; 2050; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 176; 12.4; ДТ; переднее, продольное; 2477; турбонаддув; 178 / 131 при 4000; 350 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 21; 
262; Mitsubishi Outlander III  ; 2013 ; 738 000 ; 175 647 ;" Севастополь
"; 22 апреля; 4,0; 2.0 л; 146 л.с.; вариатор; бензин; АИ-92; полный; 12 с; Япония; 5; 5; 4655; 1800; 1680; 2670; 477/1754; 1480; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 12; АИ-92; переднее, поперечное; 1998; нет; 146 / 107 при 6000; 196 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
263; Mitsubishi Carisma I Рестайлинг  ; 2002 ; 170 000 ; 310 278 ;" Москва
"; 23 апреля; 4,0; 1.6 л; 103 л.с.; механика; бензин; АИ-95; передний; 12.4 с; Япония; 4; 5; 4475; 1710; 1405; 2550; 480; 1185; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 12.4; АИ-95;; 1597; нет; 103 / 76 при 6000; 141 при 4500; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 81 × 77.5
264; Mitsubishi Lancer IX Рестайлинг  ; 2006 ; 245 000 ; 122 000 ;" Москва
"; 23 апреля; 4,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 4; 5; 4535; 1715; 1445; 2600; 430; 1185; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 11.8; АИ-95;; 1584; нет; 98 / 72 при 5000; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 87.3
265; Mitsubishi ASX I  ; 2010 ; 599 000 ; 111 617 ;" Москва
"; 22 апреля; 4,1; 2.0 л; 150 л.с.; вариатор; бензин; АИ-92; полный; 11.9 с; Япония; 5; 5; 4295; 1770; 1625; 2670; 415; 1455; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 188; 11.9; АИ-92; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 197 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
266; Mitsubishi Outlander II Рестайлинг  ; 2010 ; 799 000 ; 76 829 ;" Зеленоград
"; 22 апреля; 4,5; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5; 4665; 1800; 1680; 2670; 541/1691; 1598; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.6 × 82.9
267; Mitsubishi Outlander III  ; 2013 ; 920 500 ; 44 489 ;" Нижняя Тура
"; 22 апреля; 4,0; 2.0 л; 146 л.с.; вариатор; бензин; АИ-92; полный; 12 с; Япония; 5; 5; 4655; 1800; 1680; 2670; 477/1754; 1480; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 185; 12; АИ-92; переднее, поперечное; 1998; нет; 146 / 107 при 6000; 196 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
268; Mitsubishi Galant VIII  ; 1997 ; 108 237 ; 237 000 ;" Владимир
"; 18 апреля; 4,2; 2.5 л; 163 л.с.; механика; бензин; АИ-95; передний; 8.2 с; Япония; 5; 5; 4680; 1740; 1445; 2635; 420/1400; 1340; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 215; 8.2; АИ-95;; 2497; нет; 163 / 120 при 5750; 223 при 4500; V-образное; 6; 4; распределенный впрыск (многоточечный); 10; 81 × 80.8
269; Mitsubishi Pajero Sport II  ; 2012 ; 1 099 000 ; 172 000 ;" Канск
"; 22 апреля; 4,2; 2.5 л; 178 л.с.; автомат; дизель; ДТ; полный; 12.4 с; Япония; 5; 5; 4695; 1815; 1800; 2800; ; 2050; автомат; 5; полный; независимая, пружинная; зависимая, пружинная; дисковые вентилируемые; дисковые вентилируемые; 176; 12.4; ДТ; переднее, продольное; 2477; турбонаддув; 178 / 131 при 4000; 350 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 21; 
270; Mitsubishi Outlander I  ; 2007 ; 467 200 ; 145 877 ;" Санкт-Петербург
"; 22 апреля; 4,0; 2.4 л; 160 л.с.; автомат; бензин; АИ-95; полный; 11.2 с; Япония; 5; 5; 4545; 1750; 1620; 2625; 420/1100; 1570; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 191; 11.2; АИ-95; переднее, поперечное; 2378; нет; 160 / 118 при 5750; 216 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87 × 100
271; Mitsubishi Outlander II Рестайлинг  ; 2012 ; 715 000 ; 112 253 ;" Ульяновск
"; 22 апреля; 4,5; 2.0 л; 147 л.с.; вариатор; бензин; АИ-95; передний; 12.2 с; Япония; 5; 5; 4665; 1800; 1680; 2670; 541/1691; 1540; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 12.2; АИ-95; переднее, поперечное; 1998; нет; 147 / 108 при 6000; 199 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
272; Mitsubishi ASX I  ; 2012 ; 625 000 ; 99 000 ;" Москва
"; 22 апреля; 4,1; 1.8 л; 140 л.с.; вариатор; бензин; АИ-95; передний; 13.1 с; Япония; 5; 5; 4295; 1770; 1625; 2670; 415; 1390; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 13.1; АИ-95; переднее, поперечное; 1798; нет; 140 / 103 при 6000; 177 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 74
273; Mitsubishi Lancer X Рестайлинг  ; 2011 ; 475 000 ; 91 547 ;" Москва
"; 22 апреля; 4,5; 1.5 л; 109 л.с.; автомат; бензин; АИ-95; передний; 14.3 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1320; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 178; 14.3; АИ-95; переднее, поперечное; 1499; нет; 109 / 80 при 6000; 143 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 75 × 84.8
274; Mitsubishi Outlander III  ; 2013 ; 1 070 000 ; 75 784 ;" Москва
"; 22 апреля; 4,0; 2.4 л; 167 л.с.; вариатор; бензин; АИ-92; полный; 10.5 с; Япония; 5; 5; 4655; 1800; 1680; 2670; 477/1754; 1495; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 195; 10.5; АИ-92; переднее, поперечное; 2360; нет; 167 / 123 при 6000; 222 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
275; Mitsubishi L200 IV  ; 2008 ; 560 000 ; 133 000 ;" Брянск
"; 22 апреля; 4,4; 2.5 л; 136 л.с.; механика; дизель; ДТ; полный; 14.6 с; Япония; 4; 5; 5000; 1800; 1780; 3000; 1526; 1880; механика; 5; полный; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 167; 14.6; ДТ; переднее, продольное; 2477; турбонаддув; 136 / 100 при 4000; 314 при 2000; рядное; 4; 4; распределенный впрыск (многоточечный); 17.5; 91.1 × 95
276; Mitsubishi Lancer X Рестайлинг  ; 2012 ; 467 000 ; 62 147 ;" Владикавказ
"; 22 апреля; 4,5; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 10.8 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1265; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 1590; нет; 117 / 86 при 6100; 154 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 75 × 90
277; Mitsubishi Lancer X  ; 2007 ; 427 000 ; 99 880 ;" Владимир
"; 22 апреля; 4,3; 2.0 л; 150 л.с.; вариатор; бензин; АИ-92; передний; 10.5 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1472; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 198; 10.5; АИ-92; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 198 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный);; 
278; Mitsubishi Lancer X Рестайлинг  ; 2012 ; 477 000 ; 85 440 ;" Лобня
"; 22 апреля; 4,5; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 10.8 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1265; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 1590; нет; 117 / 86 при 6100; 154 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 11; 75 × 90
279; Mitsubishi Lancer X Рестайлинг  ; 2012 ; 517 000 ; 63 390 ;" Москва
"; 22 апреля; 4,5; 1.8 л; 140 л.с.; вариатор; бензин; АИ-95; передний; 11.4 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1330; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 191; 11.4; АИ-95; переднее, поперечное; 1798; нет; 140 / 103 при 6000; 178 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 77.4
280; Mitsubishi Lancer X Рестайлинг  ; 2011 ; 497 000 ; 89 770 ;" Москва
"; 22 апреля; 4,5; 1.8 л; 140 л.с.; вариатор; бензин; АИ-95; передний; 11.4 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1330; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 191; 11.4; АИ-95; переднее, поперечное; 1798; нет; 140 / 103 при 6000; 178 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 77.4
281; Mitsubishi Lancer X  ; 2007 ; 447 000 ; 91 870 ;" Москва
"; 22 апреля; 4,3; 2.0 л; 150 л.с.; вариатор; бензин; АИ-92; передний; 10.5 с; Япония; 4; 5; 4570; 1760; 1505; 2635; 315; 1472; вариатор;; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 198; 10.5; АИ-92; переднее, поперечное; 1998; нет; 150 / 110 при 6000; 198 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный);; 
282; Mitsubishi Outlander II Рестайлинг  ; 2010 ; 690 000 ; 81 000 ;" Ростов-на-Дону
"; 24 апреля; 4,5; 2.0 л; 147 л.с.; вариатор; бензин; АИ-95; полный; 12.3 с; Япония; 5; 5; 4665; 1800; 1680; 2670; 541/1691; 1569; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 12.3; АИ-95; переднее, поперечное; 1998; нет; 147 / 108 при 6000; 199 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 86 × 86
283; Mitsubishi Lancer IX Рестайлинг  ; 2005 ;199 000 ; 141 000 ;" Ярославль
"; 6 апреля; 4,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 11.8 с; Япония; 4; 5; 4535; 1715; 1445; 2600; 430; 1185; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 11.8; АИ-95;; 1584; нет; 98 / 72 при 5000; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 87.3
284; Mitsubishi Outlander II  ; 2007 ; 589 000 ; 121 000 ;" Уфа
"; 21 апреля; 4,3; 2.4 л; 170 л.с.; вариатор; бензин; АИ-95; полный; 10.8 с; Япония; 5; 5; 4640; 1800; 1720; 2670; 541/1691; 1650; вариатор;; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.8; АИ-95; переднее, поперечное; 2360; нет; 170 / 125 при 6000; 232 при 4100; рядное; 4; 4; распределенный впрыск (многоточечный); 9.5; 87.6 × 82.9
285; Mitsubishi ASX I Рестайлинг  ; 2014 ; 689 000 ; 68 530 ;" Москва
"; 22 апреля; 4,6; 1.6 л; 117 л.с.; механика; бензин; АИ-95; передний; 11.4 с; Япония; 5; 5; 4295; 1770; 1625; 2670; 384/1219; 1300; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 183; 11.4; АИ-95; переднее, поперечное; 1590; нет; 117 / 86 при 6100; 154 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный);; 
286; Mitsubishi Lancer IX Рестайлинг  ; 2008 ; 340 000 ; 107 300 ;" Москва
"; 22 апреля; 4,6; 1.6 л; 98 л.с.; механика; бензин; АИ-95; передний; 12.6 с; Япония; 5; 5; 4485; 1695; 1480; 2600; 344/1079; 1275; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 12.6; АИ-95; переднее, поперечное; 1584; нет; 98 / 72 при 5000; 150 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 76 × 87.3
