;Модель;Год;Цена;Пробег;Регион;Дата;Рейтинг;Объем;Мощность;Коробка;Тип двигателя;Топливо;Привод;Разгон;Страна марки;Количество дверей;Количество мест;Длина;Ширина;Высота;Колёсная база;Объем багажника мин/макс, л;Снаряженная масса, кг;Коробка передач;Количество передач;Тип привода;Тип передней подвески;Тип задней подвески;Передние тормоза;Задние тормоза;Максимальная скорость, км/ч;Разгон до 100 км/ч, с;Марка топлива;Расположение двигателя;Объем двигателя, см³;Тип наддува;Максимальная мощность, л.с./кВт при об/мин;Максимальный крутящий момент, Н*м при об/мин;Расположение цилиндров;Количество цилиндров;Число клапанов на цилиндр;Система питания двигателя;Степень сжатия;Диаметр цилиндра и ход поршня, мм
215; Hyundai Solaris I Рестайлинг  ; 2016 ; 595 000 ; 47 000 ;" Воронеж
"; 23 апреля; 3,8; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 4; 5; 4375; 1700; 1470; 2570; 465; 1154; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
216; Hyundai ix35 I Рестайлинг  ; 2015 ; 1 015 000 ; 43 517 ;" Брянск
"; 23 апреля; 4,2; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 11.5 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1472; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 177; 11.5; АИ-95; переднее, поперечное; 1999; нет; 150 / 110 при 6200; 191 при 4700; рядное; 4; 4; распределенный впрыск (многоточечный);; 
217; Hyundai ix35 I  ; 2012 ; 770 000 ; 71 000 ;" Москва
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.6 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1397; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
218; Hyundai Solaris I Рестайлинг  ; 2016 ; 617 777 ; 46 000 ;" Москва
"; 31 марта; 3,8; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 4; 5; 4375; 1700; 1470; 2570; 465; 1154; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
219; Hyundai ix35 I  ; 2013 ; 849 990 ; 108 006 ;" Москва
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; полный; 11.3 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1469; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 176; 11.3; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
220; Hyundai Grandeur V  ; 2012 ; 945 000 ; 92 000 ;" Москва
"; 23 апреля; 4,6; 3.0 л; 250 л.с.; автомат; бензин; АИ-95; передний; 8.4 с; Южная Корея; 4; 5; 4910; 1860; 1480; 2845; 461; 1662; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 223; 8.4; АИ-95; переднее, поперечное; 2999; нет; 250 / 184 при 6400; 284 при 5000; V-образное; 6; 4; распределенный впрыск (многоточечный);; 
221; Hyundai ix35 I  ; 2011 ; 908 000 ; 49 243 ;" Ростов-на-Дону
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.6 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1397; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
222; Hyundai Solaris I  ; 2014 ; 480 000 ; 96 326 ;" Санкт-Петербург
"; 23 апреля; 4,0; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.2 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 465; 1110; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
223; Hyundai Getz I Рестайлинг  ; 2010 ; 362 000 ; 72 336 ;" Москва
"; 23 апреля; 4,0; 1.4 л; 97 л.с.; автомат; бензин; АИ-92; передний; 13.9 с; Южная Корея; 5; 5; 3825; 1665; 1490; 2455; 254/977; 1050; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 167; 13.9; АИ-92; переднее, поперечное; 1399; нет; 97 / 71 при 6000; 125 при 3200; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 75.5 × 78.1
224; Hyundai Santa Fe II Рестайлинг  ; 2011 ; 965 000 ; 91 000 ;" Москва
"; 23 апреля; 4,0; 2.2 л; 197 л.с.; автомат; дизель; ДТ; полный; 10.2 с; Южная Корея; 5; 5; 4660; 1890; 1760; 2700; 774/1582; 1866; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; ДТ; переднее, поперечное; 2199; турбонаддув; 197 / 145 при 3800; 436 при 1800 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85.4 × 96
225; Hyundai Santa Fe II Рестайлинг  ; 2011 ; 919 000 ; 81 000 ;" Ростов-на-Дону
"; 23 апреля; 4,0; 2.2 л; 197 л.с.; автомат; дизель; ДТ; полный; 10.2 с; Южная Корея; 5; 5; 4660; 1890; 1760; 2700; 774/1582; 1866; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; ДТ; переднее, поперечное; 2199; турбонаддув; 197 / 145 при 3800; 436 при 1800 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85.4 × 96
226; Hyundai Santa Fe II Рестайлинг  ; 2012 ; 849 000 ; 123 000 ;" Москва
"; 23 апреля; 4,0; 2.4 л; 174 л.с.; автомат; бензин; АИ-95; полный; 11.7 с; Южная Корея; 5; 5; 4660; 1890; 1760; 2700; 774/1582; 1759; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 186; 11.7; АИ-95; переднее, поперечное; 2359; нет; 174 / 128 при 6000; 226 при 3750; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
227; Hyundai Solaris I Рестайлинг  ; 2014 ; 485 000 ; 123 000 ;" Москва
"; 23 апреля; 3,8; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 4; 5; 4375; 1700; 1470; 2570; 465; 1154; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
228; Hyundai Solaris I  ; 2014 ; 600 000 ; 27 000 ;" Уфа
"; 23 апреля; 4,0; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.2 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 465; 1110; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
229; Hyundai Sonata V (NF)  ; 2006 ; 345 000 ; 166 000 ;" Москва
"; 23 апреля; 4,5; 2.4 л; 161 л.с.; автомат; бензин; АИ-95; передний; 10.4 с; Южная Корея; 4; 5; 4800; 1832; 1475; 2730; 523; 1463; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 201; 10.4; АИ-95;; 2359; нет; 161 / 118 при 5800; 219 при 4250; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 88 × 97
230; Hyundai Getz I  ; 2005 ; 195 000 ; 122 000 ;" Тула
"; 23 апреля; 4,2; 1.3 л; 82 л.с.; механика; бензин; АИ-92; передний; 11.5 с; Южная Корея; 5; 5; 3810; 1665; 1495; 2455; 254/977; 975; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 162; 11.5; АИ-92; переднее, поперечное; 1341; нет; 82 / 60 при 5500; 119 при 3200; рядное; 4; 3; распределенный впрыск (многоточечный); 9.5; 71.5 × 83.5
231; Hyundai i40 I  ; 2013 ; 795 000 ; 83 614 ;" Москва
"; 23 апреля; 4,4; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.7 с; Южная Корея; 4; 5; 4740; 1815; 1470; 2770; 503; 1509; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 202; 10.7; АИ-95; переднее, поперечное; 1999; нет; 150 / 110 при 6500; 201 при 4800; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 81 × 97
232; Hyundai Santa Fe II  ; 2008 ; 699 000 ; 61 500 ;" Краснодар
"; 23 апреля; 4,4; 2.7 л; 189 л.с.; автомат; бензин; АИ-95; полный; 11.7 с; Южная Корея; 5; 5, 7; 4650; 1890; 1725; 2700; 774/2274; 1755; автомат; 4; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 179; 11.7; АИ-95; переднее, поперечное; 2656; нет; 189 / 139 при 6000; 248 при 4000; V-образное; 6; 4; распределенный впрыск (многоточечный); 10.4; 86.5 × 75
233; Hyundai i30 I  ; 2010 ; 430 000 ; 93 513 ;" Кострома
"; 23 апреля; 4,1; 1.6 л; 122 л.с.; автомат; бензин; АИ-95; передний; 12.1 с; Южная Корея; 5; 5; 4245; 1775; 1480; 2650; 340/1250; 1389; автомат; 4; передний; независимая, пружинная; независимая, пружинная; дисковые; дисковые; 188; 12.1; АИ-95; переднее, поперечное; 1591; нет; 122 / 90 при 6200; 154 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.45
234; Hyundai ix35 I  ; 2011 ; 819 000 ; 69 000 ;" Орёл
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.6 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1397; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
235; Hyundai ix35 I  ; 2012 ; 795 000 ; 85 000 ;" Подольск
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.6 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1397; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
236; Hyundai Solaris II  ; 2017 ; 810 000 ; 35 000 ;" Санкт-Петербург
"; 15 апреля; 3,7; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 4; 5; 4405; 1729; 1469; 2600; 480; 1198; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; барабанные; 192; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 151 при 4850; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
237; Hyundai Solaris I Рестайлинг  ; 2015 ; 580 000 ; 65 000 ;" Воронеж
"; 23 апреля; 3,8; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 5; 5; 4120; 1700; 1470; 2570; 370/1043; 1154; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
238; Hyundai Solaris I Рестайлинг  ; 2016 ; 615 000 ; 38 000 ;" Ростов-на-Дону
"; 23 апреля; 3,8; 1.4 л; 107 л.с.; автомат; бензин; АИ-92; передний; 13.4 с; Южная Корея; 4; 5; 4375; 1700; 1470; 2570; 465; 1150; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 170; 13.4; АИ-92; переднее, поперечное; 1396; нет; 107 / 79 при 6300; 135 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 74.9
239; Hyundai Solaris I Рестайлинг  ; 2016 ; 530 000 ; 54 000 ;" Ярославль
"; 23 апреля; 3,8; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 4; 5; 4375; 1700; 1470; 2570; 465; 1154; автомат; 6; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 185; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
240; Hyundai H-1 II  ; 2009 ; 780 000 ; 114 000 ;" Воронеж
"; 23 апреля; 4,4; 2.5 л; 145 л.с.; автомат; дизель; ДТ; задний; 15 с; Южная Корея; 5; 8; 5125; 1920; 1925; 3200; 851;; автомат; 5; задний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 180; 15; ДТ; переднее, продольное; 2497; турбонаддув; 145 / 107 при 3800; 308 при 2000; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 17.6; 91 × 96
241; Hyundai Santa Fe II Рестайлинг  ; 2012 ; 890 000 ; 85 100 ;" Москва
"; 23 апреля; 4,0; 2.2 л; 197 л.с.; автомат; дизель; ДТ; полный; 10.2 с; Южная Корея; 5; 5; 4660; 1890; 1760; 2700; 774/1582; 1866; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; ДТ; переднее, поперечное; 2199; турбонаддув; 197 / 145 при 3800; 436 при 1800 – 2500; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85.4 × 96
242; Hyundai Starex I Рестайлинг  ; 2001 ; 250 000 ; 230 000 ;" Москва
"; 23 апреля;  ; 2.5 л; 101 л.с.; механика; дизель; ДТ; задний;; Южная Корея; 5; 8; 4695; 1820; 1880; 2810; ; 1840; механика; 5; задний; независимая, пружинная; зависимая, рессорная; дисковые вентилируемые; барабанные; 140;; ДТ; переднее, продольное; 2476; турбонаддув; 101 / 74 при 4000;; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 21; 91.1 × 95
243; Hyundai Solaris I  ; 2013 ; 515 000 ; 81 400 ;" Санкт-Петербург
"; 15 апреля; 4,0; 1.6 л; 123 л.с.; механика; бензин; АИ-92; передний; 10.2 с; Южная Корея; 5; 5; 4115; 1700; 1470; 2570; 370; 1110; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 10.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
244; Hyundai Accent II (ТагАЗ) ТагАЗ  ; 2006 ; 290 000 ; 66 000 ;" Ковров
"; 23 апреля; 3,8; 1.5 л; 102 л.с.; механика; бензин; АИ-92; передний; 10.5 с; Южная Корея; 4; 5; 4235; 1670; 1395; 2440; 375; 1030; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; барабанные; 181; 10.5; АИ-92; переднее, поперечное; 1495; нет; 102 / 75 при 5800; 134 при 3000; рядное; 4; 4; распределенный впрыск (многоточечный); 10; 75.5 × 83.5
245; Hyundai Tucson III  ; 2017 ; 1 430 000 ; 4 602 ;" Москва
"; 23 апреля; 4,5; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 11.1 с; Южная Корея; 5; 5; 4475; 1850; 1660; 2670; 488/1478; 1501; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 181; 11.1; АИ-95; переднее, поперечное; 1999; нет; 150 / 110 при 6200; 192 при 4000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.3; 81 × 97
246; Hyundai ix35 I  ; 2012 ; 799 000 ; 103 000 ;" Сергиев Посад
"; 23 апреля; 4,1; 2.0 л; 150 л.с.; автомат; бензин; АИ-95; передний; 10.6 с; Южная Корея; 5; 5; 4410; 1820; 1660; 2640; 591/1436; 1397; автомат; 6; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 180; 10.6; АИ-95; переднее, поперечное; 1998; нет; 150 / 110 при 6200; 197 при 4600; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 86 × 86
247; Hyundai Santa Fe III Рестайлинг  ; 2016 ; 1 650 000 ; 38 000 ;" Екатеринбург
"; 23 апреля; 4,1; 2.2 л; 200 л.с.; автомат; дизель; ДТ; полный; 9.6 с; Южная Корея; 5; 5, 7; 4690; 1880; 1680; 2700; 585/1680; 1907; автомат; 6; полный; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 203; 9.6; ДТ; переднее, поперечное; 2199; турбонаддув; 200 / 147 при 3800; 440 при 1750 – 2750; рядное; 4; 4; двигатель с неразделенными камерами сгорания (непосредственный впрыск топлива); 16; 85.4 × 96
248; Hyundai Accent I  ; 1995 ; 60 000 ; 158 000 ;" Краснодар
"; 23 апреля; 3,4; 1.3 л; 60 л.с.; механика; бензин; АИ-95; передний; 16.9 с; Южная Корея; 5; 5; 4103; 1620; 1394; 2400; 342/1000; 970; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые; барабанные; 155; 16.9; АИ-95;; 1341; нет; 60 / 44 при 5000; 105 при 2450; рядное; 4; 3; распределенный впрыск (многоточечный); 9.5; 71.5 × 83.5
249; Hyundai Solaris I  ; 2014 ; 470 000 ; 18 800 ;" Екатеринбург
"; 7 апреля; 4,0; 1.4 л; 107 л.с.; автомат; бензин; АИ-92; передний; 13.4 с; Южная Корея; 4; 5; 4370; 1700; 1470; 2570; 465; 1135; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 175; 13.4; АИ-92; переднее, поперечное; 1396; нет; 107 / 79 при 6300; 135 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 74.9
250; Hyundai Solaris I  ; 2011 ;420 000 ; 101 384 ;" Ростов-на-Дону
"; 17 апреля; 4,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251; Hyundai Elantra IV (HD)  ; 2008 ; 365 000 ; 116 000 ;" Москва
"; 23 апреля; 4,4; 1.6 л; 122 л.с.; механика; бензин; АИ-92; передний; 10 с; Южная Корея; 4; 5; 4505; 1775; 1480; 2650; 460; 1324; механика; 5; передний; независимая, пружинная; независимая, пружинная; дисковые вентилируемые; дисковые; 190; 10; АИ-92; переднее, поперечное; 1591; нет; 122 / 90 при 6200; 154 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
252; Hyundai Solaris I  ; 2012 ; 335 000 ; 126 000 ;" Ульяновск
"; 30 марта; 4,0; 1.4 л; 107 л.с.; механика; бензин; АИ-92; передний; 11.5 с; Южная Корея; 5; 5; 4115; 1700; 1470; 2570; 370; 1110; механика; 5; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 190; 11.5; АИ-92; переднее, поперечное; 1396; нет; 107 / 79 при 6300; 135 при 5000; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 74.9
253; Hyundai Solaris I  ; 2012 ; 400 000 ; 83 000 ;" Санкт-Петербург
"; 23 апреля; 4,0; 1.6 л; 123 л.с.; автомат; бензин; АИ-92; передний; 11.2 с; Южная Корея; 5; 5; 4115; 1700; 1470; 2570; 370; 1135; автомат; 4; передний; независимая, пружинная; полунезависимая, пружинная; дисковые вентилируемые; дисковые; 180; 11.2; АИ-92; переднее, поперечное; 1591; нет; 123 / 90 при 6300; 155 при 4200; рядное; 4; 4; распределенный впрыск (многоточечный); 10.5; 77 × 85.4
